date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:34:47	5944/5944	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:44%20GMT	http://localhost:8180/wp-json/wp/v2/posts/665	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/665.json	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:47	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:44%20GMT	http://localhost:8180/category/science-2/page/2/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/category/science-2/page/2/Trident/index.html	(from http://localhost:8180/category/science-2/page/2/)
14:34:47	856/856	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/05/17/innovation-linearslow-exponentialfast/feed/index.html	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:47	2489/2489	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F05%2F17%2Finnovation-linearslow-exponentialfast%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed64cc.json	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:47	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/?p=665	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index2bcd.html	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:47	2572/2572	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F05%2F17%2Finnovation-linearslow-exponentialfast%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed3c76	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:48	6566/6566	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/wp-json/wp/v2/posts/670	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/670.json	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:04:48%20GMT	http://localhost:8180/?p=670	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index767a.html	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:48	856/856	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2017/05/17/starting-a-technical-startup/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/05/17/starting-a-technical-startup/feed/index.html	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:48	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/05/17/innovation-linearslow-exponentialfast/Trident/index.html	(from http://localhost:8180/2017/05/17/innovation-linearslow-exponentialfast/)
14:34:49	2608/2608	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:04:48%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F05%2F17%2Fstarting-a-technical-startup%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed0261	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:49	2522/2522	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:47%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F05%2F17%2Fstarting-a-technical-startup%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed1a4b.json	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:49	561/561	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:49%20GMT	http://localhost:8180/wp-json/wp/v2/tags/235	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/235.json	(from http://localhost:8180/tag/economics/)
14:34:51	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:49%20GMT	http://localhost:8180/2017/05/17/starting-a-technical-startup/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/05/17/starting-a-technical-startup/Trident/index.html	(from http://localhost:8180/2017/05/17/starting-a-technical-startup/)
14:34:51	6575/6575	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/economics/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/economics/feed/index.html	(from http://localhost:8180/tag/economics/)
14:34:51	992/992	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/feed/index.html	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:51	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:49%20GMT	http://localhost:8180/tag/economics/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/economics/Trident/index.html	(from http://localhost:8180/tag/economics/)
14:34:51	6213/6213	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:49%20GMT	http://localhost:8180/wp-json/wp/v2/posts/444	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/444.json	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:51	2719/2719	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:51%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F03%2F14%2Fstill-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embedb186.json	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:04:51%20GMT	http://localhost:8180/?p=444	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/indexb284.html	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:51	2808/2808	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:04:51%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F03%2F14%2Fstill-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed8161	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:54	15983/15983	---M--	200	added ('OK')	image/png	etag:%223e6f-5c4f2411b6f40%22	http://localhost:8180/wp-content/uploads/2017/03/ssltest.png	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2017/03/ssltest.png	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:54	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:52%20GMT	http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/Trident/index.html	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:34:55	564/564	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:55%20GMT	http://localhost:8180/wp-json/wp/v2/tags/189	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/189.json	(from http://localhost:8180/tag/encryption/)
14:34:56	6132/6132	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/encryption/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/encryption/feed/index.html	(from http://localhost:8180/tag/encryption/)
14:34:57	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:55%20GMT	http://localhost:8180/tag/encryption/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/encryption/Trident/index.html	(from http://localhost:8180/tag/encryption/)
14:34:57	558/558	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:57%20GMT	http://localhost:8180/wp-json/wp/v2/tags/191	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/191.json	(from http://localhost:8180/tag/security/)
14:34:59	6128/6128	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/security/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/security/feed/index.html	(from http://localhost:8180/tag/security/)
14:34:59	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:57%20GMT	http://localhost:8180/tag/security/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/security/Trident/index.html	(from http://localhost:8180/tag/security/)
14:34:59	543/543	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:04:59%20GMT	http://localhost:8180/wp-json/wp/v2/tags/202	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/202.json	(from http://localhost:8180/tag/ssl/)
14:35:00	48718/48718	---M--	200	added ('OK')	image/png	etag:%22be4e-5c4f2411b6f40%22	http://localhost:8180/wp-content/uploads/2017/03/growth.png	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2017/03/growth.png	(from http://localhost:8180/2017/03/14/still-spending-hundred-dollars-thousands-rupees-ssl-get-free-now-letsencrypt-org/)
14:35:00	6118/6118	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/ssl/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/ssl/feed/index.html	(from http://localhost:8180/tag/ssl/)
14:35:01	1449/1449	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/feed/index.html	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:01	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:04:59%20GMT	http://localhost:8180/tag/ssl/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/ssl/Trident/index.html	(from http://localhost:8180/tag/ssl/)
14:35:01	6183/6183	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:00%20GMT	http://localhost:8180/wp-json/wp/v2/posts/265	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/265.json	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:02	2539/2539	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:01%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F01%2F15%2Fbook-review-zero-to-one-by-peter-thiel-next-google%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embedd22c.json	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:05:02%20GMT	http://localhost:8180/?p=265	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/indexc61d.html	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:02	2628/2628	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:05:02%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2017%2F01%2F15%2Fbook-review-zero-to-one-by-peter-thiel-next-google%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embedc832	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:02	561/561	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:02%20GMT	http://localhost:8180/wp-json/wp/v2/tags/137	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/137.json	(from http://localhost:8180/tag/elon-musk/)
14:35:02	37015/37015	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Jun%202021%2009:05:02%20GMT	http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/?replytocom=149	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/index1ba8.html	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:05	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:05:02%20GMT	http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/Trident/index.html	(from http://localhost:8180/2017/01/15/book-review-zero-to-one-by-peter-thiel-next-google/)
14:35:05	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:05:03%20GMT	http://localhost:8180/tag/elon-musk/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/elon-musk/Trident/index.html	(from http://localhost:8180/tag/elon-musk/)
14:35:05	6256/6256	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/elon-musk/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/elon-musk/feed/index.html	(from http://localhost:8180/tag/elon-musk/)
14:35:05	567/567	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:05%20GMT	http://localhost:8180/wp-json/wp/v2/tags/136	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/tags/136.json	(from http://localhost:8180/tag/peter-thiel/)
14:35:07	6260/6260	---M-Z	200	added ('OK')	application/rss+xml	etag:%22b3aa73475208f17dfefb4822ea950f55-gzip%22	http://localhost:8180/tag/peter-thiel/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/peter-thiel/feed/index.html	(from http://localhost:8180/tag/peter-thiel/)
14:35:07	4949/4949	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:06%20GMT	http://localhost:8180/wp-json/wp/v2/posts/1019	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/1019.json	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:07	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:05:06%20GMT	http://localhost:8180/tag/peter-thiel/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/tag/peter-thiel/Trident/index.html	(from http://localhost:8180/tag/peter-thiel/)
14:35:07	893/893	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/feed/index.html	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:05:07%20GMT	http://localhost:8180/?p=1019	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/index1bd8.html	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:07	2566/2566	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:07%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2018%2F07%2F18%2Fsciloo-caffe-nono-place-coffee-chocolate-lovers%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed99d2.json	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:07	2655/2655	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:05:07%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2018%2F07%2F18%2Fsciloo-caffe-nono-place-coffee-chocolate-lovers%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed2098	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:08	6128/6128	---M--	200	added ('OK')	image/jpeg	etag:%2217f0-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/cafe-nono-1-300x110.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/cafe-nono-1-300x110.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:10	11218/11218	---M--	200	added ('OK')	image/jpeg	etag:%222bd2-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/cafe-nono-3-nonsq-233x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/cafe-nono-3-nonsq-233x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:10	15908/15908	---M--	200	added ('OK')	image/jpeg	etag:%223e24-5c4f241587840%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234752-225x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234752-225x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:12	22743/22743	---M--	200	added ('OK')	image/jpeg	etag:%2258d7-5c4f241587840%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234725-300x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234725-300x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:12	15656/15656	---M--	200	added ('OK')	image/jpeg	etag:%223d28-5c4f241587840%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234643-225x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234643-225x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:13	16746/16746	---M--	200	added ('OK')	image/jpeg	etag:%22416a-5c4f241587840%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234604-300x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234604-300x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:15	16513/16513	---M--	200	added ('OK')	image/jpeg	etag:%224081-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234515-300x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234515-300x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:16	15641/15641	---M--	200	added ('OK')	image/jpeg	etag:%223d19-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_233841-300x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_233841-300x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:16	23881/23881	---M--	200	added ('OK')	image/jpeg	etag:%225d49-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234429-225x300.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234429-225x300.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:18	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:05:16%20GMT	http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/Trident/index.html	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:18	817/817	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2018/06/24/startup-strategy/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2018/06/24/startup-strategy/feed/index.html	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:19	2450/2450	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:18%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2018%2F06%2F24%2Fstartup-strategy%2F	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed69d4.json	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:19	23651/23651	---M--	200	added ('OK')	image/jpeg	etag:%225c63-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/07/IMG_20180718_234315-300x225.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/07/IMG_20180718_234315-300x225.jpg	(from http://localhost:8180/2018/07/18/sciloo-caffe-nono-place-coffee-chocolate-lovers/)
14:35:19	8901/8901	---MC-	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:16%20GMT	http://localhost:8180/wp-json/wp/v2/posts/753	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/753.json	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:05:19%20GMT	http://localhost:8180/?p=753	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/indexf31a.html	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:19	2539/2539	---M-Z	200	added ('OK')	text/xml	date:Thu,%2017%20Jun%202021%2009:05:19%20GMT	http://localhost:8180/wp-json/oembed/1.0/embed?url=http%3A%2F%2Flocalhost%3A8180%2F2018%2F06%2F24%2Fstartup-strategy%2F&format=xml	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/oembed/1.0/embed50b3	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:21	9160/9160	---M--	200	added ('OK')	image/jpeg	etag:%2223c8-5c4f241493600%22	http://localhost:8180/wp-content/uploads/2018/06/growth-300x247.jpg	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-content/uploads/2018/06/growth-300x247.jpg	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:21	25288/25288	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2017%20Jun%202021%2009:05:20%20GMT	http://localhost:8180/2018/06/24/startup-strategy/Trident/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2018/06/24/startup-strategy/Trident/index.html	(from http://localhost:8180/2018/06/24/startup-strategy/)
14:35:22	6837/6837	---M--	200	added ('OK')	application/json	date:Thu,%2017%20Jun%202021%2009:05:20%20GMT	http://localhost:8180/wp-json/wp/v2/posts/911	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/wp-json/wp/v2/posts/911.json	(from http://localhost:8180/2018/04/23/art-and-science-of-coffee-making/)
14:35:22	828/828	---M-Z	200	added ('OK')	application/rss+xml	etag:%2202431863ece0e6e6d34223a5d176edb2-gzip%22	http://localhost:8180/2018/04/23/art-and-science-of-coffee-making/feed/	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/2018/04/23/art-and-science-of-coffee-making/feed/index.html	(from http://localhost:8180/2018/04/23/art-and-science-of-coffee-making/)
14:35:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2017%20Jun%202021%2009:05:22%20GMT	http://localhost:8180/?p=911	C:/Users/310231618/Pictures/backwpup/Sciloo/localhost_8180/indexc5f9.html	(from http://localhost:8180/2018/04/23/art-and-science-of-coffee-making/)
